"County FIPS","County Name","Year","Population","Births","Deaths","Natural Increase","Net Migration","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Household Population to Total Housing Units Ratio","Total Housing Units","Vacancy Rate","Vacant Housing Units"
"49","Grand County","2023","16,000","127","85","42","199","244","212","15,788","7,393","2.14","0.88","17,861","57.88","10,468"
"49","Grand County","2024","16,202","136","84","52","150","294","212","15,990","7,605","2.10","0.87","18,378","57.88","10,773"
"51","Gunnison County","2001","14,345","186","66","120","236","321","1,039","13,306","5,810","2.29","1.39","9,571","39.30","3,761"
"51","Gunnison County","2002","14,316","171","71","100","-129","194","1,113","13,203","5,786","2.28","1.35","9,793","40.90","4,007"
"51","Gunnison County","2003","14,206","178","73","105","-215","194","1,066","13,140","5,775","2.28","1.31","10,020","42.40","4,245"
"51","Gunnison County","2004","14,230","165","70","95","-71","191","897","13,333","5,884","2.27","1.30","10,244","42.60","4,360"
"51","Gunnison County","2005","14,473","168","73","95","148","192","839","13,634","6,035","2.26","1.30","10,456","42.30","4,421"
"51","Gunnison County","2006","14,650","158","51","107","70","262","841","13,809","6,134","2.25","1.29","10,738","42.90","4,604"
"51","Gunnison County","2007","14,957","162","49","113","194","243","830","14,127","6,298","2.24","1.28","11,002","42.80","4,704"
"51","Gunnison County","2008","15,137","168","66","102","78","173","808","14,329","6,412","2.23","1.28","11,214","42.80","4,802"
"51","Gunnison County","2009","15,266","182","59","123","6","87","808","14,458","6,493","2.23","1.28","11,338","42.70","4,846"
"51","Gunnison County","2010","15,309","158","69","89","-46","73","850","14,459","6,511","2.22","1.26","11,431","43.04","4,920"
"51","Gunnison County","2011","15,348","152","58","94","-55","50","871","14,477","6,517","2.22","1.26","11,448","43.07","4,931"
"51","Gunnison County","2012","15,270","164","74","90","-168","47","830","14,440","6,499","2.22","1.26","11,459","43.28","4,960"
"51","Gunnison County","2013","15,425","149","65","84","71","63","1,011","14,414","6,486","2.22","1.26","11,475","43.48","4,989"
"51","Gunnison County","2014","15,552","136","54","82","45","58","1,003","14,549","6,545","2.22","1.27","11,497","43.07","4,952"
"51","Gunnison County","2015","15,826","138","79","59","215","98","1,004","14,822","6,666","2.22","1.29","11,514","42.11","4,848"
"51","Gunnison County","2016","16,082","158","79","79","177","103","1,037","15,045","6,765","2.22","1.30","11,539","41.37","4,774"
"51","Gunnison County","2017","16,464","135","67","68","314","142","1,053","15,411","6,928","2.22","1.32","11,633","40.45","4,705"
"51","Gunnison County","2018","16,681","126","81","45","172","169","1,056","15,625","7,022","2.23","1.33","11,766","40.32","4,744"
"51","Gunnison County","2019","16,941","131","63","68","192","193","1,059","15,882","7,136","2.23","1.34","11,882","39.94","4,746"
"51","Gunnison County","2020","16,945","134","93","41","-37","228","1,020","15,925","7,157","2.23","1.31","12,165","41.17","5,008"
"51","Gunnison County","2021","17,294","133","81","52","297","197","997","16,297","7,227","2.26","1.33","12,284","41.17","5,057"
"51","Gunnison County","2022","17,318","133","89","44","-20","149","1,057","16,261","7,357","2.21","1.30","12,469","41.00","5,112"
"51","Gunnison County","2023","17,342","138","81","57","-33","107","1,035","16,307","7,531","2.17","1.28","12,716","40.78","5,185"
"51","Gunnison County","2024","17,304","142","111","31","-69","145","1,074","16,230","7,622","2.13","1.26","12,875","40.80","5,253"
"53","Hinsdale County","2001","804","6","4","2","10","15","0","804","366","2.20","0.61","1,316","72.20","950"
"53","Hinsdale County","2002","806","10","5","5","-3","16","0","806","367","2.20","0.61","1,325","72.30","958"
"53","Hinsdale County","2003","784","5","1","4","-26","14","0","784","358","2.19","0.59","1,333","73.10","975"
"53","Hinsdale County","2004","831","8","1","7","40","8","0","831","380","2.19","0.62","1,335","71.50","955"
"53","Hinsdale County","2005","813","8","2","6","-24","15","0","813","372","2.19","0.61","1,343","72.30","971"
"53","Hinsdale County","2006","830","7","5","2","15","17","0","830","380","2.18","0.61","1,356","72.00","976"
"53","Hinsdale County","2007","845","9","1","8","7","12","0","845","388","2.18","0.62","1,363","71.50","975"
"53","Hinsdale County","2008","824","8","2","6","-27","27","0","824","378","2.18","0.60","1,383","72.70","1,005"
"53","Hinsdale County","2009","827","10","2","8","-5","17","0","827","380","2.18","0.60","1,386","72.60","1,006"
"53","Hinsdale County","2010","843","10","4","6","10","11","56","787","337","2.34","0.62","1,274","73.55","937"
"53","Hinsdale County","2011","835","5","7","-2","-6","9","50","785","362","2.17","0.62","1,275","71.59","913"
"53","Hinsdale County","2012","831","6","3","3","-7","4","45","786","364","2.16","0.61","1,281","71.58","917"
"53","Hinsdale County","2013","825","10","5","5","-11","6","39","785","365","2.15","0.61","1,284","71.58","919"
"53","Hinsdale County","2014","819","6","4","2","-8","6","34","785","366","2.14","0.61","1,288","71.58","922"
"53","Hinsdale County","2015","813","7","5","2","-8","6","28","785","367","2.14","0.61","1,292","71.58","925"
"53","Hinsdale County","2016","809","2","4","-2","-2","7","22","786","369","2.13","0.61","1,298","71.58","929"
"53","Hinsdale County","2017","805","4","4","0","-4","8","17","788","371","2.12","0.60","1,305","71.58","934"
"53","Hinsdale County","2018","801","3","7","-4","0","9","11","790","373","2.12","0.60","1,313","71.58","940"
"53","Hinsdale County","2019","798","3","0","3","-6","9","6","792","375","2.11","0.60","1,321","71.58","946"
"53","Hinsdale County","2020","792","5","11","-6","","11","","792","375","2.11","0.60","1,330","71.80","955"
"53","Hinsdale County","2021","778","3","5","-2","-12","14","","778","380","2.05","0.58","1,345","71.75","965"
"53","Hinsdale County","2022","779","4","7","-3","4","15","","779","381","2.04","0.58","1,347","71.71","966"
"53","Hinsdale County","2023","771","6","8","-2","-6","13","","771","386","2.00","0.57","1,362","71.66","976"
"53","Hinsdale County","2024","754","3","9","-6","-11","16","","754","389","1.94","0.55","1,374","71.69","985"
"55","Huerfano County","2001","7,905","74","89","-15","93","93","1,061","6,844","3,065","2.23","1.45","4,705","34.90","1,640"
"55","Huerfano County","2002","7,916","83","98","-15","26","90","1,035","6,881","3,104","2.22","1.44","4,787","35.20","1,683"
"55","Huerfano County","2003","8,042","79","112","-33","159","60","1,165","6,877","3,126","2.20","1.42","4,837","35.40","1,711"
"55","Huerfano County","2004","7,729","73","88","-15","-298","50","1,086","6,643","3,043","2.18","1.36","4,878","37.60","1,835"
"55","Huerfano County","2005","7,823","61","95","-34","128","51","1,167","6,656","3,073","2.17","1.35","4,918","37.50","1,845"
"55","Huerfano County","2006","7,750","58","92","-34","-39","38","1,173","6,577","3,059","2.15","1.33","4,946","38.20","1,887"
"55","Huerfano County","2007","7,658","58","92","-34","-58","47","1,167","6,491","3,043","2.13","1.30","4,984","38.90","1,941"
"55","Huerfano County","2008","7,680","59","119","-60","82","62","1,183","6,497","3,071","2.12","1.29","5,035","39.00","1,964"
"55","Huerfano County","2009","6,710","56","108","-52","-918","32","418","6,292","2,998","2.10","1.24","5,056","40.70","2,058"
"55","Huerfano County","2010","6,655","56","102","-46","-9","30","165","6,490","2,764","2.35","1.46","4,445","37.82","1,681"
"55","Huerfano County","2011","6,671","46","105","-59","75","30","159","6,512","3,118","2.09","1.46","4,474","30.30","1,356"
"55","Huerfano County","2012","6,686","59","106","-47","62","24","153","6,533","3,126","2.09","1.45","4,502","30.55","1,376"
"55","Huerfano County","2013","6,697","50","88","-38","49","27","146","6,551","3,132","2.09","1.45","4,523","30.74","1,391"
"55","Huerfano County","2014","6,700","41","97","-56","59","13","140","6,560","3,135","2.09","1.45","4,531","30.81","1,396"
"55","Huerfano County","2015","6,706","55","104","-49","55","32","134","6,572","3,138","2.09","1.45","4,543","30.92","1,405"
"55","Huerfano County","2016","6,721","44","109","-65","80","31","128","6,593","3,146","2.10","1.44","4,571","31.17","1,425"
"55","Huerfano County","2017","6,737","44","117","-73","89","42","122","6,615","3,155","2.10","1.44","4,600","31.42","1,445"
"55","Huerfano County","2018","6,758","45","100","-55","76","38","115","6,642","3,165","2.10","1.43","4,637","31.74","1,472"
"55","Huerfano County","2019","6,778","41","109","-68","88","37","109","6,669","3,176","2.10","1.43","4,674","32.05","1,498"
"55","Huerfano County","2020","6,834","45","126","-81","137","43","120","6,714","3,225","2.08","1.42","4,720","31.67","1,495"
"55","Huerfano County","2021","6,950","43","126","-83","199","57","106","6,844","3,234","2.12","1.45","4,734","31.69","1,500"
"55","Huerfano County","2022","7,101","45","152","-107","258","57","103","6,998","3,260","2.15","1.46","4,781","31.81","1,521"
"55","Huerfano County","2023","7,059","39","129","-90","48","48","107","6,952","3,272","2.12","1.45","4,802","31.86","1,530"
"55","Huerfano County","2024","7,025","52","112","-60","26","67","109","6,916","3,300","2.10","1.43","4,850","31.96","1,550"
"57","Jackson County","2001","1,590","17","18","-1","15","23","10","1,580","675","2.34","1.34","1,176","42.60","501"
"57","Jackson County","2002","1,591","18","10","8","-7","16","10","1,581","680","2.33","1.33","1,193","43.00","513"
"57","Jackson County","2003","1,586","12","12","0","-5","9","10","1,576","685","2.30","1.31","1,204","43.10","519"
"57","Jackson County","2004","1,521","10","8","2","-67","14","10","1,511","664","2.28","1.24","1,219","45.50","555"
"57","Jackson County","2005","1,492","9","12","-3","-26","10","10","1,482","657","2.26","1.20","1,231","46.60","574"
"57","Jackson County","2006","1,443","15","12","3","-52","13","10","1,433","642","2.23","1.15","1,246","48.50","604"
"57","Jackson County","2007","1,422","12","11","1","-22","12","10","1,412","638","2.21","1.12","1,260","49.40","622"
"57","Jackson County","2008","1,381","11","13","-2","-39","8","10","1,371","627","2.19","1.08","1,270","50.60","643"
"57","Jackson County","2009","1,386","8","14","-6","11","12","10","1,376","636","2.16","1.07","1,280","50.30","644"
"57","Jackson County","2010","1,387","10","7","3","-2","7","2","1,385","578","2.40","1.21","1,140","49.30","562"
